2022-08-16 06:38:25,072 INFO     ---------------------------------------------------------------------------------------------
2022-08-16 06:38:25,073 INFO     Geo: cqd
2022-08-16 06:38:25,073 INFO     Data Path: data/FB15k-237-betae
2022-08-16 06:38:25,073 INFO     #entity: 14505
2022-08-16 06:38:25,073 INFO     #relation: 474
2022-08-16 06:38:25,073 INFO     #max steps: 150000
2022-08-16 06:38:25,073 INFO     Evaluate unoins using: DNF
2022-08-16 06:38:25,073 INFO     loading data
2022-08-16 06:39:11,566 INFO     Training info:
2022-08-16 06:39:11,570 INFO     2in: 14968
2022-08-16 06:39:11,680 INFO     Validation info:
2022-08-16 06:39:11,681 INFO     2in: 5000
2022-08-16 06:39:11,683 INFO     Test info:
2022-08-16 06:39:11,683 INFO     2in: 5000
2022-08-16 06:39:15,426 INFO     Model Parameter Configuration:
2022-08-16 06:39:15,426 INFO     Parameter embeddings.0.weight: torch.Size([14505, 2000]), require_grad = True
2022-08-16 06:39:15,426 INFO     Parameter embeddings.1.weight: torch.Size([474, 2000]), require_grad = True
2022-08-16 06:39:15,426 INFO     Parameter score_transform_fun.weight: torch.Size([2, 2000]), require_grad = True
2022-08-16 06:39:15,427 INFO     Parameter score_transform_fun.bias: torch.Size([2]), require_grad = True
2022-08-16 06:39:15,427 INFO     Parameter score_transform_ent_fun.weight: torch.Size([2, 2000]), require_grad = True
2022-08-16 06:39:15,427 INFO     Parameter score_transform_ent_fun.bias: torch.Size([2]), require_grad = True
2022-08-16 06:39:15,427 INFO     Parameter t_norm.p: torch.Size([]), require_grad = True
2022-08-16 06:39:15,427 INFO     Parameter Number: 29966005
2022-08-16 06:39:15,451 INFO     Loading checkpoint models/fb15k-237-betae...
2022-08-16 06:39:15,654 INFO     tasks = 2in
2022-08-16 06:39:15,655 INFO     init_step = 99999
2022-08-16 06:39:15,655 INFO     Start Training...
2022-08-16 06:39:15,655 INFO     learning_rate = 0
2022-08-16 06:39:15,655 INFO     batch_size = 1024
2022-08-16 06:39:15,655 INFO     hidden_dim = 1000
2022-08-16 06:39:15,655 INFO     gamma = 12.000000
2022-08-16 06:39:16,211 INFO     Evaluating on Valid Dataset...
posix.uname_result(sysname='Linux', nodename='sweetums-609-4.local', release='3.10.0-1160.49.1.el7.x86_64', version='#1 SMP Tue Nov 30 15:51:32 UTC 2021', machine='x86_64')
  0%|          | 0/5000 [00:00<?, ?it/s]2022-08-16 06:39:16,219 INFO     Evaluating the model... (0/5000)
